744,745,746,744,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,657,658,657,762,763
728,729,730,728,658,657,658,657,658,657,744,745,746,721,722,744,744,745,746,658,657,658,657,658,673,674,673,730,731,658
744,745,746,744,674,673,674,673,674,673,674,673,674,737,738,673,674,673,674,673,674,673,674,673,674,657,658,657,746,747
728,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,761,762,763
728,729,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,729,730,731
744,745,657,658,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,745,746,747
728,729,673,674,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,761,762,763
744,745,657,658,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,729,730,731
728,729,673,657,658,657,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,745,746,747
744,745,657,673,674,673,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,657,658,657,761,762,763
745,746,744,657,658,657,658,657,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,673,674,673,729,730,731
729,730,728,673,674,673,674,673,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,657,658,657,745,746,747
745,746,744,657,658,657,658,657,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,673,674,673,761,762,763
729,730,728,673,674,657,658,673,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,657,658,657,729,730,731
745,746,744,745,746,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,657,657,657,657,745,746,745,746,747
729,730,728,729,730,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,658,657,657,657,657,745,746,761,762,763
745,746,744,745,746,744,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,673,674,745,746,745,746,729,730,731
729,730,728,729,730,728,744,745,746,747,744,745,746,747,744,745,746,747,744,745,746,747,744,745,746,747,744,745,746,747
762,763,760,761,762,763,760,761,762,763,760,761,762,763,760,761,762,763,760,761,762,763,760,761,762,763,760,761,762,763
730,731,728,729,730,731,728,729,730,731,728,729,730,731,728,729,730,731,728,729,730,731,728,729,730,731,728,729,730,731
