217,218,218,234,234,234,234,234,234,217,218,234,234,234,234,234,234,234,234,234,234,233,234,233,233,233,234,216,216,217
217,218,234,98,97,98,97,98,97,233,234,98,97,98,233,233,234,98,97,98,97,98,97,98,233,234,97,98,232,232
233,234,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,216
97,98,97,98,97,92,93,94,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,216,217
81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,232,233
97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,92,93,94,98,97,98,97,98,216,217
81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,232,233
97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,216,217
81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,232,233
97,98,97,98,97,98,97,98,97,92,93,94,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,216,217
81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,232,233
82,81,82,81,82,81,82,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,216,217
98,97,98,97,98,97,98,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,232,233
82,81,82,81,82,81,82,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,216,217
98,97,98,97,98,97,98,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,216,217,218
82,81,92,93,94,81,82,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,232,233,234
98,97,98,97,98,97,98,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,216,217,218
82,81,82,81,82,81,82,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,232,233,234
98,97,98,97,98,97,98,82,81,82,81,82,81,82,81,82,81,82,81,82,92,93,81,82,81,82,81,216,217,218
82,81,82,81,82,81,82,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,232,233,234
